Graman Quassi	a	wikibase:Item
Graman Quassi	wdt:P31	wd:Q5
Graman Quassi	sex or gender	male
Graman Quassi	date of birth	"1692-01-01T00:00:00Z"^^xsd:dateTime
Graman Quassi	date of death	"1787-03-12T00:00:00Z"^^xsd:dateTime
Graman Quassi	occupation	botanist
Graman Quassi	social classification	enslaved person
Graman Quassi	VIAF ID	"50331785"
Graman Quassi	Biblioth\u00e8que nationale de France ID	"15639091t"
Graman Quassi	Library of Congress authority ID	"nb2005003563"
Graman Quassi	GND ID	"130336483"
Graman Quassi	ISNI	"0000000038641090"
Graman Quassi	Nationale Thesaurus voor Auteursnamen ID	"266809812"
Graman Quassi	residence	Surinam
Graman Quassi	place of death	Paramaribo
Graman Quassi	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Blake%20after%20John%20Gabriel%20Stedman%20Narrative%20of%20a%20Five%20Years%20copy%202%20object%2015-detail.jpg>
Graman Quassi	FAST ID	"1610945"
Graman Quassi	CERL Thesaurus ID	"cnp00670302"
Graman Quassi	country of citizenship	Suriname
Graman Quassi	Biografisch Portaal van Nederland ID	"13584106"
Graman Quassi	Digitale Bibliotheek voor de Nederlandse Letteren author ID	"quas002"
Graman Quassi	WorldCat Identities ID (superseded)	"lccn-nb2005003563"
Graman Quassi	Freebase ID	"/m/0j3gj_h"
Graman Quassi	Prabook ID	"2319129"
Graman Quassi	Bionomia ID	"Q2895387"
Graman Quassi	given name	Graman
Graman Quassi	family name	Quassi
Graman Quassi	Commons category	"Graman
Graman Quassi	place of birth	Guinea
Graman Quassi	rdfs:label	"Quassie
