Michael Shiner	a	wikibase:Item
Michael Shiner	wdt:P31	wd:Q5
Michael Shiner	sex or gender	male
Michael Shiner	social classification	enslaved person
Michael Shiner	given name	Michael
Michael Shiner	date of death	"1880-01-16T00:00:00Z"^^xsd:dateTime
Michael Shiner	Commons category	"Michael
Michael Shiner	residence	Washington, D.C.
Michael Shiner	occupation	writer
Michael Shiner	date of birth	"1805-01-01T00:00:00Z"^^xsd:dateTime
Michael Shiner	on focus list of Wikimedia project	WikiProject African diaspora
Michael Shiner	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Slave-Coffle%20Passing%20US%20Capitol.jpg>
Michael Shiner	Google Knowledge Graph ID	"/g/11c1v8jp28"
Michael Shiner	Open Library ID	"OL8716681A"
Michael Shiner	WikiTree person ID	"Shiner-196"
Michael Shiner	rdfs:label	"Michael
