Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
hasname,october alias robert barclay,record,module:,15,0.0,17,0.40079365079365076,0.0,0.0
hasname,october alias robert barclay,has_name,name,93,0.9708333333333333,12,0.35714285714285715,0.0,0.0
hasname,october alias robert barclay,has_name,october,93,0.9708333333333333,40,0.85,0.0,0.3799783615910079
hasname,october alias robert barclay,record,module:,15,0.0,17,0.40079365079365076,0.0,0.0
hasname,october alias robert barclay,has_occupation,occupation,38,0.6190476190476191,26,0.4936507936507937,0.0,0.0
hasname,october alias robert barclay,has_occupation,tenth month in the julian and gregorian calendars,38,0.6190476190476191,39,0.565968492660222,0.0,0.0
hasname,october alias robert barclay,has_occupation,associated with various international,38,0.6190476190476191,43,0.5728002438528753,0.0,0.0
hasname,october alias robert barclay,has_occupation,national,38,0.6190476190476191,28,0.5436507936507936,0.0,0.0
hasname,october alias robert barclay,has_occupation,and regional observances,38,0.6190476190476191,38,0.6418650793650794,0.0,0.0
hasname,october alias robert barclay,has_occupation,holidays,38,0.6190476190476191,28,0.5345238095238095,0.0,0.0
hasname,october alias robert barclay,has_occupation,and events,38,0.6190476190476191,21,0.4380952380952381,0.0,0.0
hasname,october alias robert barclay,month in the julian and gregorian,"calendars, associated with various international, national, and regional observances, holidays, and events"")",25,0.48860028860028865,31,0.5481128747795415,0.0,0.0
hasname,october alias robert barclay,relationship record,module:,23,0.5106516290726817,17,0.40079365079365076,0.0,0.0
hasname,october alias robert barclay,is_relationship_to,agent,16,0.43121693121693117,18,0.4579365079365079,0.0,0.0
hasname,october alias robert barclay,is_relationship_to,october,16,0.43121693121693117,40,0.85,0.0,0.3799783615910079
hasname,october alias robert barclay,is_relationship_to,agent,16,0.43121693121693117,18,0.4579365079365079,0.0,0.0
hasname,october alias robert barclay,is_relationship_to,october,16,0.43121693121693117,40,0.85,0.0,0.3799783615910079
hasname,october alias robert barclay,interagent relationship record module describes the relationship of neil gaiman and ray bradbury to october as they have written stories related to,it.,9,0.5396825396825397,13,0.41269841269841273,0.0,0.0
hasfirstname,october alias robert,record,module:,22,0.4166666666666667,22,0.4150793650793651,0.0,0.0
hasfirstname,october alias robert,has_name,name,70,0.8736111111111112,17,0.3666666666666667,0.0,0.0
hasfirstname,october alias robert,has_name,october,70,0.8736111111111112,52,0.87,0.0,0.44943641652398214
hasfirstname,october alias robert,record,module:,22,0.4166666666666667,22,0.4150793650793651,0.0,0.0
hasfirstname,october alias robert,has_occupation,occupation,38,0.5873015873015873,33,0.5222222222222221,0.0,0.0
hasfirstname,october alias robert,has_occupation,tenth month in the julian and gregorian calendars,38,0.5873015873015873,35,0.519047619047619,0.0,0.0
hasfirstname,october alias robert,has_occupation,associated with various international,38,0.5873015873015873,42,0.562912912912913,0.0,0.0
hasfirstname,october alias robert,has_occupation,national,38,0.5873015873015873,29,0.5722222222222223,0.0,0.0
hasfirstname,october alias robert,has_occupation,and regional observances,38,0.5873015873015873,36,0.642063492063492,0.0,0.0
hasfirstname,october alias robert,has_occupation,holidays,38,0.5873015873015873,36,0.5583333333333333,0.0,0.0
hasfirstname,october alias robert,has_occupation,and events,38,0.5873015873015873,27,0.45,0.0,0.0
hasfirstname,october alias robert,month in the julian and gregorian,"calendars, associated with various international, national, and regional observances, holidays, and events"")",27,0.45562770562770566,27,0.5592592592592592,0.0,0.0
hasfirstname,october alias robert,relationship record,module:,32,0.5077276524644946,22,0.4150793650793651,0.0,0.0
hasfirstname,october alias robert,is_relationship_to,agent,27,0.6203703703703703,24,0.47222222222222215,0.0,0.0
hasfirstname,october alias robert,is_relationship_to,october,27,0.6203703703703703,52,0.87,0.0,0.44943641652398214
hasfirstname,october alias robert,is_relationship_to,agent,27,0.6203703703703703,24,0.47222222222222215,0.0,0.0
hasfirstname,october alias robert,is_relationship_to,october,27,0.6203703703703703,52,0.87,0.0,0.44943641652398214
hasfirstname,october alias robert,interagent relationship record module describes the relationship of neil gaiman and ray bradbury to october as they have written stories related to,it.,14,0.5272108843537415,17,0.4611111111111111,0.0,0.0
hassurname,barclay,record,module:,25,0.4222222222222222,14,0.42857142857142855,0.0,0.0
hassurname,barclay,has_name,name,78,0.9008333333333334,18,0.46428571428571425,0.0,0.0
hassurname,barclay,has_name,october,78,0.9008333333333334,29,0.42857142857142855,0.0,0.0
hassurname,barclay,record,module:,25,0.4222222222222222,14,0.42857142857142855,0.0,0.0
hassurname,barclay,has_occupation,occupation,42,0.6190476190476191,24,0.32857142857142857,0.0,0.0
hassurname,barclay,has_occupation,tenth month in the julian and gregorian calendars,42,0.6190476190476191,18,0.3854875283446712,0.0,0.0
hassurname,barclay,has_occupation,associated with various international,42,0.6190476190476191,14,0.4765122265122265,0.0,0.0
hassurname,barclay,has_occupation,national,42,0.6190476190476191,27,0.4900793650793651,0.0,0.0
hassurname,barclay,has_occupation,and regional observances,42,0.6190476190476191,26,0.49603174603174605,0.0,0.0
hassurname,barclay,has_occupation,holidays,42,0.6190476190476191,40,0.6011904761904762,0.0,0.0
hassurname,barclay,has_occupation,and events,42,0.6190476190476191,12,0.4142857142857143,0.0,0.0
hassurname,barclay,month in the julian and gregorian,"calendars, associated with various international, national, and regional observances, holidays, and events"")",23,0.42727272727272725,10,0.4535273368606702,0.0,0.0
hassurname,barclay,relationship record,module:,28,0.4543859649122807,14,0.42857142857142855,0.0,0.0
hassurname,barclay,is_relationship_to,agent,21,0.5333333333333333,17,0.44761904761904764,0.0,0.0
hassurname,barclay,is_relationship_to,october,21,0.5333333333333333,29,0.42857142857142855,0.0,0.0
hassurname,barclay,is_relationship_to,agent,21,0.5333333333333333,17,0.44761904761904764,0.0,0.0
hassurname,barclay,is_relationship_to,october,21,0.5333333333333333,29,0.42857142857142855,0.0,0.0
hassurname,barclay,interagent relationship record module describes the relationship of neil gaiman and ray bradbury to october as they have written stories related to,it.,10,0.5226757369614513,0,0.0,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_name,name,57,0.8055555555555556,50,0.6666666666666666,0.0,0.0
hassex,male,has_name,october,57,0.8055555555555556,18,0.46428571428571425,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_occupation,occupation,30,0.5714285714285715,14,0.45,0.0,0.0
hassex,male,has_occupation,tenth month in the julian and gregorian calendars,30,0.5714285714285715,15,0.6105442176870749,0.0,0.0
hassex,male,has_occupation,associated with various international,30,0.5714285714285715,10,0.518018018018018,0.0,0.0
hassex,male,has_occupation,national,30,0.5714285714285715,33,0.4583333333333333,0.0,0.0
hassex,male,has_occupation,and regional observances,30,0.5714285714285715,21,0.5138888888888888,0.0,0.0
hassex,male,has_occupation,holidays,30,0.5714285714285715,17,0.4583333333333333,0.0,0.0
hassex,male,has_occupation,and events,30,0.5714285714285715,29,0.5666666666666667,0.0,0.0
hassex,male,month in the julian and gregorian,"calendars, associated with various international, national, and regional observances, holidays, and events"")",15,0.4646464646464647,5,0.5925925925925926,0.0,0.0
hassex,male,relationship record,module:,24,0.44152046783625726,55,0.7535714285714287,0.0,0.0
hassex,male,is_relationship_to,agent,17,0.46296296296296297,44,0.6333333333333333,0.0,0.0
hassex,male,is_relationship_to,october,17,0.46296296296296297,18,0.46428571428571425,0.0,0.0
hassex,male,is_relationship_to,agent,17,0.46296296296296297,44,0.6333333333333333,0.0,0.0
hassex,male,is_relationship_to,october,17,0.46296296296296297,18,0.46428571428571425,0.0,0.0
hassex,male,interagent relationship record module describes the relationship of neil gaiman and ray bradbury to october as they have written stories related to,it.,7,0.5557823129251701,0,0.0,0.0,0.0
hasraceorcolor,creole,record,module:,50,0.6634920634920635,46,0.6428571428571429,0.0,0.0
hasraceorcolor,creole,has_name,name,45,0.6607142857142857,20,0.47222222222222215,0.0,0.0
hasraceorcolor,creole,has_name,october,45,0.6607142857142857,46,0.6428571428571429,0.0,0.0
hasraceorcolor,creole,record,module:,50,0.6634920634920635,46,0.6428571428571429,0.0,0.0
hasraceorcolor,creole,has_occupation,occupation,43,0.6726190476190476,25,0.3444444444444444,0.0,0.0
hasraceorcolor,creole,has_occupation,tenth month in the julian and gregorian calendars,43,0.6726190476190476,18,0.4994331065759637,0.0,0.0
hasraceorcolor,creole,has_occupation,associated with various international,43,0.6726190476190476,23,0.5082582582582583,0.0,0.0
hasraceorcolor,creole,has_occupation,national,43,0.6726190476190476,29,0.5277777777777778,0.0,0.0
hasraceorcolor,creole,has_occupation,and regional observances,43,0.6726190476190476,33,0.6805555555555557,0.0,0.0
hasraceorcolor,creole,has_occupation,holidays,43,0.6726190476190476,29,0.5277777777777778,0.0,0.0
hasraceorcolor,creole,has_occupation,and events,43,0.6726190476190476,25,0.5111111111111111,0.0,0.0
hasraceorcolor,creole,month in the julian and gregorian,"calendars, associated with various international, national, and regional observances, holidays, and events"")",26,0.42568542568542567,11,0.6296296296296297,0.0,0.0
hasraceorcolor,creole,relationship record,module:,42,0.6314397103870788,46,0.6428571428571429,0.0,0.0
hasraceorcolor,creole,is_relationship_to,agent,31,0.48677248677248675,18,0.45555555555555555,0.0,0.0
hasraceorcolor,creole,is_relationship_to,october,31,0.48677248677248675,46,0.6428571428571429,0.0,0.0
hasraceorcolor,creole,is_relationship_to,agent,31,0.48677248677248675,18,0.45555555555555555,0.0,0.0
hasraceorcolor,creole,is_relationship_to,october,31,0.48677248677248675,46,0.6428571428571429,0.0,0.0
hasraceorcolor,creole,interagent relationship record module describes the relationship of neil gaiman and ray bradbury to october as they have written stories related to,it.,14,0.5555555555555556,0,0.0,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",record,module:,30,0.48412698412698413,5,0.5177404295051353,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_name,name,36,0.5952380952380952,4,0.5065359477124183,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_name,october,36,0.5952380952380952,6,0.5352474323062558,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",record,module:,30,0.48412698412698413,5,0.5177404295051353,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_occupation,occupation,64,0.8074074074074075,7,0.49989106753812634,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_occupation,tenth month in the julian and gregorian calendars,64,0.8074074074074075,25,0.576494365862287,0.0,0.1423623607626774
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_occupation,associated with various international,64,0.8074074074074075,22,0.559073779662015,0.0,0.04670634944248729
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_occupation,national,64,0.8074074074074075,8,0.5547385620915033,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_occupation,and regional observances,64,0.8074074074074075,17,0.5531045751633986,0.0,0.11301439924746416
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_occupation,holidays,64,0.8074074074074075,7,0.5411998132586368,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",has_occupation,and events,64,0.8074074074074075,9,0.549673202614379,0.0,0.1457799485655523
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",month in the julian and gregorian,"calendars, associated with various international, national, and regional observances, holidays, and events"")",30,0.42784992784992787,35,0.6549788965824687,0.0,0.13274612583863116
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",relationship record,module:,30,0.6135338345864662,5,0.5177404295051353,0.0,0.0
hasdescription,"enslaved person living and working on unity valley pen (st ann), jamaica. manumitted in 1795 by david barclay (q.v.) and removed to philadelphia, with 29 other freed persons from the estate, where&hellip;",is_relationship_to,agent,44,0.6474266474266474,5,0.5415032679738562,0.0,0.0
